constituency_name,year,source,religion,population,percent
Anekal (SC),2011,Census 2011 (Proxy Matched),Jain,395.0,0.07631744191663044
Arabhavi,2011,Census 2011 (Proxy Matched),Jain,11717.5,1.5312915024266414
Arasikere,2011,Census 2011 (Proxy Matched),Jain,550.9,0.24957268209767902
Arkalgud,2011,Census 2011 (Proxy Matched),Jain,74.0,0.036170784759390964
Athani,2011,Census 2011 (Proxy Matched),Jain,42323.0,8.048768427938962
Aurad (SC),2011,Census 2011 (Proxy Matched),Jain,75.0,0.02693965517241379
B.T.M.Layout,2011,Census 2011 (Proxy Matched),Jain,166.0,0.08086752340773795
Babaleshwar,2011,Census 2011 (Proxy Matched),Jain,5143.0,0.7132406476441424
Badami,2011,Census 2011 (Proxy Matched),Jain,174.0,0.05259021942815692
Bagalkot,2011,Census 2011 (Proxy Matched),Jain,696.0,0.24411288116332414
Bagepalli,2011,Census 2011 (Proxy Matched),Jain,208.79999999999998,0.07710552933056669
Bailhongal,2011,Census 2011 (Proxy Matched),Jain,0.0,0.0
Bangalore South,2011,Census 2011 (Proxy Matched),Jain,166.0,0.08086752340773795
Bangarapet (SC),2011,Census 2011 (Proxy Matched),Jain,1283.8,0.40500671330648014
Bantwal,2011,Census 2011 (Proxy Matched),Jain,1023.0,0.2587384288532551
Basavakalyan,2011,Census 2011 (Proxy Matched),Jain,99.0,0.02867512244856581
Basavana Bagevadi,2011,Census 2011 (Proxy Matched),Jain,257.0,0.07369788455527485
Basavanagudi,2011,Census 2011 (Proxy Matched),Jain,166.0,0.08086752340773795
Belgaum Dakshin,2011,Census 2011 (Proxy Matched),Jain,10708.25,3.1957241326003554
Belgaum Rural,2011,Census 2011 (Proxy Matched),Jain,9178.5,3.1957241326003554
Belgaum Uttar,2011,Census 2011 (Proxy Matched),Jain,10708.25,3.1957241326003554
Bellary (ST),2011,Census 2011 (Proxy Matched),Jain,3551.6000000000004,0.3809129942639969
Bellary City,2011,Census 2011 (Proxy Matched),Jain,3392.0,0.43998863708590547
Belthangady,2011,Census 2011 (Proxy Matched),Jain,4308.0,1.6159706514522354
Belur,2011,Census 2011 (Proxy Matched),Jain,525.0,0.2846176365351462
Bhadravati,2011,Census 2011 (Proxy Matched),Jain,869.0,0.25570405418925046
Bhalki,2011,Census 2011 (Proxy Matched),Jain,78.0,0.028123309897241752
Bhatkal,2011,Census 2011 (Proxy Matched),Jain,202.0,0.1250185671139278
Bidar,2011,Census 2011 (Proxy Matched),Jain,144.0,0.06809365430979633
Bidar South,2011,Census 2011 (Proxy Matched),Jain,176.0,0.06809365430979633
Bijapur City,2011,Census 2011 (Proxy Matched),Jain,2828.65,0.7132406476441424
Bilgi,2011,Census 2011 (Proxy Matched),Jain,90.0,0.056146830199508405
Bommanahalli,2011,Census 2011 (Proxy Matched),Jain,166.0,0.08086752340773795
Byadgi,2011,Census 2011 (Proxy Matched),Jain,1258.8000000000002,0.49721766663190736
Byatarayanapura,2011,Census 2011 (Proxy Matched),Jain,335.0,0.09505703422053231
Byndoor,2011,Census 2011 (Proxy Matched),Jain,66.95,0.02584880706500598
C.V. Raman Nagar (SC),2011,Census 2011 (Proxy Matched),Jain,335.0,0.09505703422053231
Challakere (ST),2011,Census 2011 (Proxy Matched),Jain,430.6,0.10370071386357649
Chamarajanagar,2011,Census 2011 (Proxy Matched),Jain,270.6,0.1375073714571589
Chamrajpet,2011,Census 2011 (Proxy Matched),Jain,166.0,0.08086752340773795
Chamundeshwari,2011,Census 2011 (Proxy Matched),Jain,3783.1499999999996,0.8432883329900575
Channagiri,2011,Census 2011 (Proxy Matched),Jain,62.0,0.020508274427174126
Channapatna,2011,Census 2011 (Proxy Matched),Jain,153.0,0.05855249058567798
Channarayapatna,2011,Census 2011 (Proxy Matched),Jain,1558.0,0.5568302847053946
Chickpet,2011,Census 2011 (Proxy Matched),Jain,166.0,0.08086752340773795
Chikkaballapur,2011,Census 2011 (Proxy Matched),Jain,178.0,0.08375051755937818
Chikkodi-Sadalga,2011,Census 2011 (Proxy Matched),Jain,39088.95,7.313454198473282
Chikmagalur,2011,Census 2011 (Proxy Matched),Jain,695.1,0.5619458151973561
Chiknayakanhalli,2011,Census 2011 (Proxy Matched),Jain,219.0,0.10323858011596662
Chincholi (SC),2011,Census 2011 (Proxy Matched),Jain,45.0,0.017696539736596836
Chintamani,2011,Census 2011 (Proxy Matched),Jain,42.0,0.014090649847351292
Chittapur (SC),2011,Census 2011 (Proxy Matched),Jain,662.0,0.08189258463883144
Dasarahalli,2011,Census 2011 (Proxy Matched),Jain,335.0,0.09505703422053231
Davanagere North,2011,Census 2011 (Proxy Matched),Jain,2575.1000000000004,0.6865314034596375
Davanagere South,2011,Census 2011 (Proxy Matched),Jain,2106.9,0.6865314034596374
Devadurga (ST),2011,Census 2011 (Proxy Matched),Jain,48.0,0.017105835228042165
Devanahalli (SC),2011,Census 2011 (Proxy Matched),Jain,134.0,0.0639245880680463
Devar Hippargi,2011,Census 2011 (Proxy Matched),Jain,862.0,0.21785556327794273
Dharwad,2011,Census 2011 (Proxy Matched),Jain,3895.4999999999995,2.226062329745233
Doddaballapur,2011,Census 2011 (Proxy Matched),Jain,346.45,0.17790743472833231
Gadag,2011,Census 2011 (Proxy Matched),Jain,2234.3999999999996,0.8691437626954348
Gandhi Nagar,2011,Census 2011 (Proxy Matched),Jain,166.0,0.08086752340773795
Gangawati,2011,Census 2011 (Proxy Matched),Jain,1038.25,0.236302102536791
Gauribidanur,2011,Census 2011 (Proxy Matched),Jain,480.2,0.23573964171698186
Gokak,2011,Census 2011 (Proxy Matched),Jain,5624.4,1.5312915024266411
Govindraj Nagar,2011,Census 2011 (Proxy Matched),Jain,166.0,0.08086752340773795
Gubbi,2011,Census 2011 (Proxy Matched),Jain,516.0,0.19655795031197862
Gulbarga Dakshin,2011,Census 2011 (Proxy Matched),Jain,823.1999999999999,0.2834315462203102
Gulbarga Rural (SC),2011,Census 2011 (Proxy Matched),Jain,940.8000000000001,0.2834315462203102
Gulbarga Uttar,2011,Census 2011 (Proxy Matched),Jain,588.0,0.2834315462203102
Gundlupet,2011,Census 2011 (Proxy Matched),Jain,446.4,0.1162259224684053
Gurmitkal,2011,Census 2011 (Proxy Matched),Jain,753.0,0.1890254770194724
Hadagalli (SC),2011,Census 2011 (Proxy Matched),Jain,554.0,0.2837838530061111
Hagaribommanahalli (SC),2011,Census 2011 (Proxy Matched),Jain,475.0,0.25234012261073746
Haliyal,2011,Census 2011 (Proxy Matched),Jain,1179.1000000000001,1.5198103169483148
Hangal,2011,Census 2011 (Proxy Matched),Jain,2727.0,1.047013879556929
Harapanahalli,2011,Census 2011 (Proxy Matched),Jain,712.4,0.18145515110777047
Harihar,2011,Census 2011 (Proxy Matched),Jain,1005.6,0.13971671241685044
Hassan,2011,Census 2011 (Proxy Matched),Jain,1468.2,0.6176703705012546
Haveri (SC),2011,Census 2011 (Proxy Matched),Jain,823.1999999999999,0.4893673179674849
Hebbal,2011,Census 2011 (Proxy Matched),Jain,335.0,0.09505703422053231
Hirekerur,2011,Census 2011 (Proxy Matched),Jain,307.0,0.1328343032689354
Holenarasipur,2011,Census 2011 (Proxy Matched),Jain,1104.8000000000002,0.32431791375045727
Homnabad,2011,Census 2011 (Proxy Matched),Jain,108.0,0.032494689525276656
Honnali,2011,Census 2011 (Proxy Matched),Jain,684.0,0.2933029167345608
Hosakote,2011,Census 2011 (Proxy Matched),Jain,229.0,0.0845586334734028
Hubli-Dharwad Central,2011,Census 2011 (Proxy Matched),Jain,0.0,0.0
Hubli-dharwad-East (SC),2011,Census 2011 (Proxy Matched),Jain,1669.5,2.226062329745233
Hubli-dharwad-West,2011,Census 2011 (Proxy Matched),Jain,503.29999999999995,0.8685253189022033
Hukkeri,2011,Census 2011 (Proxy Matched),Jain,9742.599999999999,3.485861697598116
Hungund,2011,Census 2011 (Proxy Matched),Jain,490.0,0.1524874120085393
Hunsur,2011,Census 2011 (Proxy Matched),Jain,193.70000000000002,0.10531412234108346
Indi,2011,Census 2011 (Proxy Matched),Jain,1397.0,0.3316958275656565
Jagalur (ST),2011,Census 2011 (Proxy Matched),Jain,130.0,0.07565969433483488
Jamkhandi,2011,Census 2011 (Proxy Matched),Jain,22269.0,4.736311508881781
Jayanagar,2011,Census 2011 (Proxy Matched),Jain,166.0,0.08086752340773795
Jevargi,2011,Census 2011 (Proxy Matched),Jain,550.0,0.09262284315079335
K.r.pura,2011,Census 2011 (Proxy Matched),Jain,18.0,0.02111313119465134
Kadur,2011,Census 2011 (Proxy Matched),Jain,736.0,0.15823951657827684
Kagwad,2011,Census 2011 (Proxy Matched),Jain,49221.05,7.936933203472697
Kalaburagi Dakshin,2011,Census 2011 (Proxy Matched),Jain,776.1600000000001,0.2834315462203102
Kalaburagi Rural (SC),2011,Census 2011 (Proxy Matched),Jain,799.6800000000001,0.2834315462203102
Kalaburagi Uttar,2011,Census 2011 (Proxy Matched),Jain,776.1600000000001,0.2834315462203102
Kalghatgi,2011,Census 2011 (Proxy Matched),Jain,2948.0,1.906128967599687
Kampli (ST),2011,Census 2011 (Proxy Matched),Jain,5106.0,0.5550108589081091
Kanakagiri (SC),2011,Census 2011 (Proxy Matched),Jain,910.2,0.1669042543164609
Kanakapura,2011,Census 2011 (Proxy Matched),Jain,183.0,0.05215502868526578
Kapu,2011,Census 2011 (Proxy Matched),Jain,138.15,0.05454878206961988
Karkal,2011,Census 2011 (Proxy Matched),Jain,4124.0,1.9084552341374696
Karwar,2011,Census 2011 (Proxy Matched),Jain,61.0,0.03930083176022627
Khanapur,2011,Census 2011 (Proxy Matched),Jain,6065.0,2.3499645471135926
Kittur,2011,Census 2011 (Proxy Matched),Jain,0.0,0.0
Kolar,2011,Census 2011 (Proxy Matched),Jain,914.1999999999999,0.17538286105426162
Kolar gold field (SC),2011,Census 2011 (Proxy Matched),Jain,364.0,0.09444487688435692
Kollegal (SC),2011,Census 2011 (Proxy Matched),Jain,40.0,0.011177774113951818
Koppal,2011,Census 2011 (Proxy Matched),Jain,1374.75,0.34514400771254694
Koratagere (SC),2011,Census 2011 (Proxy Matched),Jain,322.0,0.19213442249285462
Krishnaraja,2011,Census 2011 (Proxy Matched),Jain,2702.25,0.8432883329900575
Krishnarajanagara,2011,Census 2011 (Proxy Matched),Jain,793.3,0.22556537422228212
Krishnarajpet,2011,Census 2011 (Proxy Matched),Jain,84.0,0.03224828105144753
Kudachi (SC),2011,Census 2011 (Proxy Matched),Jain,0.0,0.0
Kudligi (ST),2011,Census 2011 (Proxy Matched),Jain,1168.0,0.18905733552173676
Kumta,2011,Census 2011 (Proxy Matched),Jain,143.0,0.09268861809696655
Kundapura,2011,Census 2011 (Proxy Matched),Jain,139.05,0.025848807065005988
Kundgol,2011,Census 2011 (Proxy Matched),Jain,934.7,0.8685253189022034
Kunigal,2011,Census 2011 (Proxy Matched),Jain,128.0,0.056691602113533794
Kushtagi,2011,Census 2011 (Proxy Matched),Jain,93.8,0.04705188347987303
Lingsugur (SC),2011,Census 2011 (Proxy Matched),Jain,299.0,0.07752159067044509
Maddur,2011,Census 2011 (Proxy Matched),Jain,113.0,0.038249072544612635
Madhugiri,2011,Census 2011 (Proxy Matched),Jain,187.0,0.06981102491544279
Madikeri,2011,Census 2011 (Proxy Matched),Jain,117.6,0.03924109196346775
Magadi,2011,Census 2011 (Proxy Matched),Jain,249.0,0.1221540318189177
Mahadevapura (SC),2011,Census 2011 (Proxy Matched),Jain,75.0,0.07309442825538219
Mahalakshmi Layout,2011,Census 2011 (Proxy Matched),Jain,335.0,0.09505703422053231
Malavalli (SC),2011,Census 2011 (Proxy Matched),Jain,49.0,0.017298289587488747
Malleshwaram,2011,Census 2011 (Proxy Matched),Jain,335.0,0.09505703422053231
Malur,2011,Census 2011 (Proxy Matched),Jain,153.0,0.0645787607631268
Mandya,2011,Census 2011 (Proxy Matched),Jain,1108.8000000000002,0.4856041025838667
Mangaluru,2011,Census 2011 (Proxy Matched),Jain,6.12,0.02111313119465134
Mangaluru City North,2011,Census 2011 (Proxy Matched),Jain,5.94,0.02111313119465134
Mangaluru City South,2011,Census 2011 (Proxy Matched),Jain,5.94,0.02111313119465134
Manvi (ST),2011,Census 2011 (Proxy Matched),Jain,206.0,0.05557503979280762
Maski (ST),2011,Census 2011 (Proxy Matched),Jain,532.4,0.3385045778229908
Mayakonda (SC),2011,Census 2011 (Proxy Matched),Jain,4682.0,0.6865314034596374
Melukote,2011,Census 2011 (Proxy Matched),Jain,254.0,0.13853134953532004
Molakalmuru (ST),2011,Census 2011 (Proxy Matched),Jain,23.400000000000002,0.025480592282211716
Moodabidri,2011,Census 2011 (Proxy Matched),Jain,4101.0,0.412325734313826
Muddebihal,2011,Census 2011 (Proxy Matched),Jain,1006.0,0.34607194581187584
Mudhol (SC),2011,Census 2011 (Proxy Matched),Jain,1318.0,0.4609761642446182
Mudigere (SC),2011,Census 2011 (Proxy Matched),Jain,1579.8999999999999,1.761437245383739
Mulbagal (SC),2011,Census 2011 (Proxy Matched),Jain,142.0,0.05484001776507618
Mysuru City,2011,Census 2011 (Proxy Matched),Jain,4323.6,0.8432883329900576
Nagamangala,2011,Census 2011 (Proxy Matched),Jain,965.0,0.5135792482051337
Nagthan (SC),2011,Census 2011 (Proxy Matched),Jain,2314.35,0.7132406476441424
Nanjangud,2011,Census 2011 (Proxy Matched),Jain,360.0,0.09352544151802183
Nargund,2011,Census 2011 (Proxy Matched),Jain,431.0,0.428331494787474
Navalgund,2011,Census 2011 (Proxy Matched),Jain,1387.0,0.7292017160161508
Nelamangala (SC),2011,Census 2011 (Proxy Matched),Jain,335.54999999999995,0.10627182721350548
Nippani,2011,Census 2011 (Proxy Matched),Jain,45987.0,7.313454198473282
Padmanaba Nagar,2011,Census 2011 (Proxy Matched),Jain,166.0,0.08086752340773795
Pavagada (SC),2011,Census 2011 (Proxy Matched),Jain,24.8,0.019760452323128015
Periyapatna,2011,Census 2011 (Proxy Matched),Jain,219.0,0.09009527884283106
Pulakeshinagar (SC),2011,Census 2011 (Proxy Matched),Jain,335.0,0.09505703422053231
Puttur,2011,Census 2011 (Proxy Matched),Jain,909.0,0.31578837662540693
Raichur,2011,Census 2011 (Proxy Matched),Jain,1249.6000000000001,0.45564208031092757
Raichur Rural (ST),2011,Census 2011 (Proxy Matched),Jain,1022.4,0.45564208031092757
Rajaji Nagar,2011,Census 2011 (Proxy Matched),Jain,166.0,0.08086752340773795
Rajarajeshwarinagar,2011,Census 2011 (Proxy Matched),Jain,166.0,0.08086752340773795
Ramanagaram,2011,Census 2011 (Proxy Matched),Jain,274.0,0.1027702971336839
Ramdurg,2011,Census 2011 (Proxy Matched),Jain,187.0,0.07233287045453667
Ranibennur,2011,Census 2011 (Proxy Matched),Jain,1063.0,0.31704749150712386
Raybag (SC),2011,Census 2011 (Proxy Matched),Jain,0.0,0.0
Ron,2011,Census 2011 (Proxy Matched),Jain,1270.6,0.339459963173964
Sagar,2011,Census 2011 (Proxy Matched),Jain,4798.0,2.3255250364726465
Sakleshpur (SC),2011,Census 2011 (Proxy Matched),Jain,285.0,0.22156056377445912
Sandur (ST),2011,Census 2011 (Proxy Matched),Jain,440.0,0.08454612183096155
Sarvagnanagar,2011,Census 2011 (Proxy Matched),Jain,335.0,0.09505703422053231
Saundatti yellamma,2011,Census 2011 (Proxy Matched),Jain,2243.0,0.6355385927481164
Sedam,2011,Census 2011 (Proxy Matched),Jain,288.0,0.06588218070018118
Shahapur,2011,Census 2011 (Proxy Matched),Jain,302.0,0.0830535090107557
Shanti Nagar,2011,Census 2011 (Proxy Matched),Jain,166.0,0.08086752340773795
Shiggaon,2011,Census 2011 (Proxy Matched),Jain,3173.0,1.6885743174924168
Shikaripura,2011,Census 2011 (Proxy Matched),Jain,232.0,0.09738528894467088
Shimoga,2011,Census 2011 (Proxy Matched),Jain,1570.2500000000002,0.562756739282983
Shimoga Rural (SC),2011,Census 2011 (Proxy Matched),Jain,1284.75,0.5627567392829829
Shirahatti (SC),2011,Census 2011 (Proxy Matched),Jain,1732.0,0.8631128873916748
Shivajinagar,2011,Census 2011 (Proxy Matched),Jain,335.0,0.09505703422053231
Shorapur (ST),2011,Census 2011 (Proxy Matched),Jain,464.0,0.11254186969882922
Shrirangapattana,2011,Census 2011 (Proxy Matched),Jain,1033.2,0.28151832982139313
Sidlaghatta,2011,Census 2011 (Proxy Matched),Jain,43.0,0.02007760226736829
Sindgi,2011,Census 2011 (Proxy Matched),Jain,862.0,0.21785556327794273
Sindhanur,2011,Census 2011 (Proxy Matched),Jain,798.6,0.33850457782299087
Sira,2011,Census 2011 (Proxy Matched),Jain,37.199999999999996,0.019760452323128015
Sirsi,2011,Census 2011 (Proxy Matched),Jain,231.7,0.17709247330237335
Siruguppa (ST),2011,Census 2011 (Proxy Matched),Jain,372.4,0.09884654260063025
Sorab,2011,Census 2011 (Proxy Matched),Jain,159.0,0.07917971804052608
Sringeri,2011,Census 2011 (Proxy Matched),Jain,56.0,0.15326089931306275
Srinivaspur,2011,Census 2011 (Proxy Matched),Jain,1.0,0.0004943055994938311
Sullia (SC),2011,Census 2011 (Proxy Matched),Jain,56.0,0.03856032280498805
T.Narasipur (SC),2011,Census 2011 (Proxy Matched),Jain,200.0,0.06848494187340559
Tarikere,2011,Census 2011 (Proxy Matched),Jain,178.1,0.12162642045454544
Terdal,2011,Census 2011 (Proxy Matched),Jain,22269.0,4.736311508881781
Tiptur,2011,Census 2011 (Proxy Matched),Jain,233.35,0.16116795137127438
Tirthahalli,2011,Census 2011 (Proxy Matched),Jain,39.0,0.027463628297395886
Tumkur City,2011,Census 2011 (Proxy Matched),Jain,1427.5,0.48194032042701096
Tumkur Rural,2011,Census 2011 (Proxy Matched),Jain,1427.5,0.48194032042701096
Turuvekere,2011,Census 2011 (Proxy Matched),Jain,433.65,0.17559797559202311
Udupi,2011,Census 2011 (Proxy Matched),Jain,168.85000000000002,0.05454878206961989
Vijay Nagar,2011,Census 2011 (Proxy Matched),Jain,166.0,0.08086752340773795
Virajpet,2011,Census 2011 (Proxy Matched),Jain,132.4,0.051955563866004084
Yadgir,2011,Census 2011 (Proxy Matched),Jain,753.0,0.1890254770194724
Yelahanka,2011,Census 2011 (Proxy Matched),Jain,335.0,0.09505703422053231
Yelandur,2011,Census 2011 (Proxy Matched),Jain,4.0,0.004873947531954818
Yelburga,2011,Census 2011 (Proxy Matched),Jain,351.0,0.13124340978604707
Yellapur,2011,Census 2011 (Proxy Matched),Jain,784.1999999999999,0.4442824133679037
Yemkanmardi (ST),2011,Census 2011 (Proxy Matched),Jain,5581.5,2.6376919876118503
Yeshvanthapura,2011,Census 2011 (Proxy Matched),Jain,335.0,0.09505703422053231
